"Date","Value"
"02/28/2013",19617.06
"03/28/2013",20295.46
"04/30/2013",20680.67
"05/31/2013",21027.54
"06/28/2013",20691.36
"07/31/2013",21501.6
"08/30/2013",20520.79
"09/30/2013",20938.93
"10/31/2013",21570.32
"11/29/2013",22366.19
"12/31/2013",23049.8
"01/31/2014",21748.3
"02/28/2014",22527.87
"03/31/2014",22570.16
"04/30/2014",22664.37
"05/30/2014",22771.19
"06/30/2014",22877.65
"07/31/2014",22528.45
"08/29/2014",23295.25
"09/30/2014",23202.1
"10/31/2014",23734.98
"11/28/2014",24464.48
"12/31/2014",24596.86
"01/30/2015",23800.62
"02/27/2015",25033.76
"03/31/2015",24396.27
"04/30/2015",24434.98
"05/29/2015",24542.94
"06/30/2015",23926.08
"07/31/2015",24020
"08/31/2015",22474.25
"09/30/2015",22177.91
"10/30/2015",24066.55
"11/30/2015",24194.44
"12/31/2015",23873.38
"01/29/2016",22522.63
"02/29/2016",22572.71
"03/31/2016",24066.17
"04/29/2016",24072.54
"05/31/2016",23993.83
"06/30/2016",24107.27
"07/29/2016",24822.72
"08/31/2016",24757.75
"09/30/2016",24573.91
"10/31/2016",24321.14
"11/30/2016",25676.39
"12/30/2016",26525.69
"01/31/2017",26507.43
"02/28/2017",27685.58
"03/31/2017",27465.02
"04/28/2017",27751.29
"05/31/2017",27817.81
"06/30/2017",28243.69
"07/31/2017",28980.03
"08/31/2017",28968.71
"09/29/2017",29416.13
"10/31/2017",30711.89
"11/30/2017",31887.07
"12/29/2017",32493.23
"01/31/2018",34186.94
"02/28/2018",32574.72
"03/29/2018",31298.67
"04/30/2018",31252.41
"05/31/2018",31448.44
"06/29/2018",31212.66
"07/31/2018",32681.34
"08/31/2018",33369.57
"09/28/2018",33964.33
"10/31/2018",32184.05
"11/30/2018",32835.68
"12/31/2018",30089.03
"01/31/2019",32184.57
"02/28/2019",33223.82
"03/29/2019",33053.6
"04/30/2019",33721.8
"05/31/2019",31400.48
"06/28/2019",33652.39
"07/31/2019",33930.08
"08/30/2019",33349.53
"09/30/2019",33971.57
"10/31/2019",34057.02
"11/29/2019",35341.71
"12/31/2019",35988.06
"01/31/2020",35494.22
"02/28/2020",31831.1
"03/31/2020",27516.2
"04/30/2020",30770.93
"05/29/2020",32081.48
"06/30/2020",32447.11
"07/31/2020",33053.53
"08/31/2020",35445.3
"09/30/2020",34588.79
"10/30/2020",32981.36
"11/30/2020",36907.95
"12/31/2020",38077.32
"01/29/2021",37143.18
"02/26/2021",38111.12
"03/31/2021",40350.06
"04/30/2021",41105.1
"05/28/2021",41566.17
"06/30/2021",41151.42
"07/30/2021",41468.33
"08/31/2021",41886.58
"09/30/2021",39981.25
"10/29/2021",41966.5
"11/30/2021",40203.88
"12/31/2021",42236.32
"01/31/2022",40493.33
"02/28/2022",38711.36
"03/31/2022",39086.96
"04/29/2022",36963.21
"05/31/2022",36574.5
"06/30/2022",33656.87
"07/29/2022",35924.6
"08/31/2022",34476.98
"09/30/2022",31362.42
"10/31/2022",35593.34
"11/30/2022",37650.45
"12/31/2022",36191.4
"01/31/2023",36921.21
"02/28/2023",35176.62
"03/31/2023",35723.44
"04/28/2023",36423.84
"05/31/2023",35064.48
"06/30/2023",36544.06
"07/31/2023",37695.61
"08/31/2023",36647.63
"09/29/2023",35278.19
"10/31/2023",34812.88
"11/30/2023",37941.68
"12/29/2023",39816.15
"01/31/2024",40084.55
"02/29/2024",40721.49
"03/28/2024",41301.36
"04/30/2024",39083.01
"05/31/2024",39916.25
"06/28/2024",40348.92
"07/31/2024",42078.18
"08/30/2024",42785.43
"09/30/2024",43505.27
"10/31/2024",42873.49
"11/29/2024",46129.31
"12/31/2024",43683.16
"01/31/2025",45439.7
"02/28/2025",44524.05
"03/31/2025",42560.6
"04/30/2025",41082.53
"05/30/2025",42610.5
"06/30/2025",44298.87
"07/31/2025",44268.41
"08/29/2025",45555.85
"09/30/2025",46291.32
"10/31/2025",47710.98
"11/28/2025",47706.41
"12/31/2025",48063.29
