"Date","Value"
"12/13/2006",96.7343
"12/14/2006",96.7988
"12/15/2006",96.9899
"12/18/2006",97.1604
"12/19/2006",96.9364
"12/20/2006",96.782
"12/21/2006",96.9199
"12/22/2006",97.1162
"12/25/2006",97.1273
"12/26/2006",97.1836
"12/27/2006",97.2121
"12/28/2006",97.0704
"12/29/2006",97.036
"01/01/2007",97.0371
"01/03/2007",97.1308
"01/04/2007",97.527
"01/05/2007",97.7815
"01/08/2007",97.7896
"01/09/2007",97.9662
"01/10/2007",98.0963
"01/11/2007",98.0874
"01/12/2007",97.9245
"01/15/2007",97.9235
"01/16/2007",97.9845
"01/17/2007",97.7541
"01/18/2007",97.8318
"01/19/2007",97.6906
"01/22/2007",97.831
"01/23/2007",97.8158
"01/24/2007",97.9105
"01/25/2007",97.8424
"01/26/2007",98.1512
"01/29/2007",98.2092
"01/30/2007",98.1545
"01/31/2007",97.9672
"02/01/2007",97.7135
"02/02/2007",97.9765
"02/05/2007",97.8717
"02/06/2007",97.7374
"02/07/2007",97.726
"02/08/2007",97.8189
"02/09/2007",97.7103
"02/12/2007",97.9433
"02/13/2007",97.7096
"02/14/2007",97.2823
"02/15/2007",97.1624
"02/16/2007",97.1675
"02/19/2007",97.1581
"02/20/2007",97.3249
"02/21/2007",97.2751
"02/22/2007",97.2716
"02/23/2007",97.1817
"02/26/2007",97.2342
"02/27/2007",97.0933
"02/28/2007",97.2426
"03/01/2007",97.3388
"03/02/2007",97.3714
"03/05/2007",97.6718
"03/06/2007",97.5133
"03/07/2007",97.4569
"03/08/2007",97.5743
"03/09/2007",97.4582
"03/12/2007",97.304
"03/13/2007",97.223
"03/14/2007",97.2777
"03/15/2007",97.2502
"03/16/2007",97.0439
"03/19/2007",97.11
"03/20/2007",96.803
"03/21/2007",96.6242
"03/22/2007",96.3945
"03/23/2007",96.5707
"03/26/2007",96.5543
"03/27/2007",96.4608
"03/28/2007",96.4935
"03/29/2007",96.5118
"03/30/2007",96.3241
"04/02/2007",96.3234
"04/03/2007",96.3836
"04/04/2007",96.3705
"04/05/2007",96.1254
"04/06/2007",96.2593
"04/09/2007",96.2994
"04/10/2007",96.1253
"04/11/2007",96.0371
"04/12/2007",95.8083
"04/13/2007",95.7197
"04/16/2007",95.5638
"04/17/2007",95.3936
"04/18/2007",95.3207
"04/19/2007",95.2812
"04/20/2007",95.18
"04/23/2007",95.1938
"04/24/2007",95.1713
"04/25/2007",94.8608
"04/26/2007",95.1761
"04/27/2007",95.0219
"04/30/2007",94.8493
"05/01/2007",95.0161
"05/02/2007",95.0474
"05/03/2007",95.0288
"05/04/2007",94.9239
"05/07/2007",94.7037
"05/08/2007",94.8762
"05/09/2007",94.8047
"05/10/2007",94.9619
"05/11/2007",95.014
"05/14/2007",94.8378
"05/15/2007",94.5703
"05/16/2007",94.8264
"05/17/2007",94.8465
"05/18/2007",94.671
"05/21/2007",94.7165
"05/22/2007",94.5887
"05/23/2007",94.4698
"05/24/2007",94.7159
"05/25/2007",94.516
"05/28/2007",94.5093
"05/29/2007",94.3675
"05/30/2007",94.5624
"05/31/2007",94.3363
"06/01/2007",94.1479
"06/04/2007",94.013
"06/05/2007",94.0142
"06/06/2007",94.137
"06/07/2007",94.3687
"06/08/2007",94.7749
"06/11/2007",94.6729
"06/12/2007",94.7139
"06/13/2007",94.9157
"06/14/2007",94.9179
"06/15/2007",94.6382
"06/18/2007",94.5629
"06/19/2007",94.3389
"06/20/2007",94.3782
"06/21/2007",94.6226
"06/22/2007",94.4532
"06/25/2007",94.526
"06/26/2007",94.4835
"06/27/2007",94.5779
"06/28/2007",94.2559
"06/29/2007",94.1558
"07/02/2007",93.6515
"07/03/2007",93.7137
"07/04/2007",93.7132
"07/05/2007",93.7828
"07/06/2007",93.5948
"07/09/2007",93.5712
"07/10/2007",93.3527
"07/11/2007",93.3274
"07/12/2007",93.1398
"07/13/2007",93.0331
"07/16/2007",92.9294
"07/17/2007",92.9298
"07/18/2007",92.8164
"07/19/2007",92.7537
"07/20/2007",92.7377
"07/23/2007",92.6781
"07/24/2007",92.5251
"07/25/2007",92.9375
"07/26/2007",93.1361
"07/27/2007",93.5643
"07/30/2007",93.6069
"07/31/2007",93.4428
"08/01/2007",93.4181
"08/02/2007",93.3216
"08/03/2007",93.1218
"08/06/2007",93.1287
"08/07/2007",93.334
"08/08/2007",93.1183
"08/09/2007",93.4582
"08/10/2007",93.5387
"08/13/2007",93.6205
"08/14/2007",94.0569
"08/15/2007",94.5143
"08/16/2007",94.9161
"08/17/2007",94.3326
"08/20/2007",94.2275
"08/21/2007",94.2818
"08/22/2007",94.1142
"08/23/2007",93.9986
"08/24/2007",93.7035
"08/27/2007",93.6282
"08/28/2007",93.8543
"08/29/2007",93.7336
"08/30/2007",93.749
"08/31/2007",93.6837
"09/03/2007",93.6853
"09/04/2007",93.6607
"09/05/2007",93.5624
"09/06/2007",93.4641
"09/07/2007",93.3106
"09/10/2007",93.252
"09/11/2007",92.9433
"09/12/2007",92.6586
"09/13/2007",92.6379
"09/14/2007",92.7285
"09/17/2007",92.8428
"09/18/2007",92.6794
"09/19/2007",92.1756
"09/20/2007",91.4445
"09/21/2007",91.5089
"09/24/2007",91.4246
"09/25/2007",91.3624
"09/26/2007",91.4568
"09/27/2007",91.3738
"09/28/2007",90.9691
"10/01/2007",90.9059
"10/02/2007",91.1445
"10/03/2007",91.1288
"10/04/2007",91.1882
"10/05/2007",90.7669
"10/08/2007",90.7757
"10/09/2007",90.8876
"10/10/2007",90.7435
"10/11/2007",90.5194
"10/12/2007",90.6235
"10/15/2007",90.5676
"10/16/2007",90.7398
"10/17/2007",90.5436
"10/18/2007",90.3373
"10/19/2007",90.1309
"10/22/2007",90.7036
"10/23/2007",90.2187
"10/24/2007",90.2543
"10/25/2007",90.0214
"10/26/2007",89.6807
"10/29/2007",89.443
"10/30/2007",89.3565
"10/31/2007",89.1713
"11/01/2007",89.1948
"11/02/2007",88.9261
"11/05/2007",88.9186
"11/06/2007",88.5288
"11/07/2007",88.0992
"11/08/2007",88.2975
"11/09/2007",88.4936
"11/12/2007",88.4971
"11/13/2007",89.1301
"11/14/2007",88.9967
"11/15/2007",89.4684
"11/16/2007",89.3463
"11/19/2007",89.5527
"11/20/2007",89.2892
"11/21/2007",89.3609
"11/22/2007",89.3526
"11/23/2007",89.2636
"11/26/2007",89.17
"11/27/2007",89.432
"11/28/2007",89.445
"11/29/2007",89.3931
"11/30/2007",89.6448
"12/03/2007",89.6641
"12/04/2007",89.6893
"12/05/2007",89.897
"12/06/2007",89.949
"12/07/2007",89.7637
"12/10/2007",89.7047
"12/11/2007",89.7412
"12/12/2007",89.7589
"12/13/2007",90.1592
"12/14/2007",90.4566
"12/17/2007",90.5588
"12/18/2007",90.5827
"12/19/2007",90.6374
"12/20/2007",90.4928
"12/21/2007",90.3913
"12/24/2007",90.2037
"12/25/2007",90.2034
"12/26/2007",89.9485
"12/27/2007",89.7106
"12/28/2007",89.4332
"12/31/2007",89.6543
"01/01/2008",89.6537
"01/02/2008",89.3748
"01/03/2008",89.2546
"01/04/2008",89.2688
"01/07/2008",89.5931
"01/08/2008",89.3625
"01/09/2008",89.7021
"01/10/2008",89.6443
"01/11/2008",89.5428
"01/14/2008",89.2965
"01/15/2008",89.1761
"01/16/2008",89.6889
"01/17/2008",89.6669
"01/18/2008",89.9177
"01/21/2008",89.9447
"01/22/2008",89.8587
"01/23/2008",89.9317
"01/24/2008",89.2251
"01/25/2008",89.2405
"01/28/2008",88.9782
"01/29/2008",88.8574
"01/30/2008",88.768
"01/31/2008",88.6777
"02/01/2008",88.5059
"02/04/2008",88.5024
"02/05/2008",89.0971
"02/06/2008",89.0201
"02/07/2008",89.4418
"02/08/2008",89.2444
"02/11/2008",89.2365
"02/12/2008",88.9773
"02/13/2008",89.1614
"02/14/2008",88.9292
"02/15/2008",88.9238
"02/18/2008",88.9236
"02/19/2008",88.9845
"02/20/2008",89.2787
"02/21/2008",88.7392
"02/22/2008",88.7301
"02/25/2008",88.5619
"02/26/2008",88.1256
"02/27/2008",87.3621
"02/28/2008",87.0637
"02/29/2008",87.1923
"03/03/2008",87.2648
"03/04/2008",87.3289
"03/05/2008",87.162
"03/06/2008",86.9384
"03/07/2008",87.1532
"03/10/2008",87.1715
"03/11/2008",87.2033
"03/12/2008",86.7564
"03/13/2008",86.4177
"03/14/2008",86.4585
"03/17/2008",86.3688
"03/18/2008",86.1467
"03/19/2008",86.6015
"03/20/2008",87.3502
"03/21/2008",87.2324
"03/24/2008",87.3321
"03/25/2008",86.8558
"03/26/2008",86.5743
"03/27/2008",86.4828
"03/28/2008",86.6608
"03/31/2008",86.7117
"04/01/2008",87.0506
"04/02/2008",86.9135
"04/03/2008",86.6684
"04/04/2008",86.5371
"04/07/2008",86.6297
"04/08/2008",86.7631
"04/09/2008",86.6025
"04/10/2008",86.5392
"04/11/2008",86.5274
"04/14/2008",86.3735
"04/15/2008",86.4951
"04/16/2008",85.931
"04/17/2008",86.1339
"04/18/2008",86.555
"04/21/2008",86.3256
"04/22/2008",85.9556
"04/23/2008",86.4111
"04/24/2008",86.7421
"04/25/2008",86.8596
"04/28/2008",86.7895
"04/29/2008",86.8985
"04/30/2008",86.9167
"05/01/2008",87.1595
"05/02/2008",87.2564
"05/05/2008",87.0895
"05/06/2008",86.8744
"05/07/2008",87.3701
"05/08/2008",87.4839
"05/09/2008",87.28
"05/12/2008",87.0692
"05/13/2008",87.1632
"05/14/2008",87.396
"05/15/2008",87.2125
"05/16/2008",86.8157
"05/19/2008",86.853
"05/20/2008",86.5932
"05/21/2008",86.1911
"05/22/2008",86.3537
"05/23/2008",86.2235
"05/26/2008",86.221
"05/27/2008",86.4761
"05/28/2008",86.5251
"05/29/2008",86.5917
"05/30/2008",86.5796
"06/02/2008",86.6598
"06/03/2008",86.8634
"06/04/2008",87.1265
"06/05/2008",87.1245
"06/06/2008",86.8313
"06/09/2008",86.9381
"06/10/2008",87.4981
"06/11/2008",87.2344
"06/12/2008",87.6459
"06/13/2008",87.7889
"06/16/2008",87.4189
"06/17/2008",87.2382
"06/18/2008",87.2155
"06/19/2008",87.1106
"06/20/2008",86.9324
"06/23/2008",87.2446
"06/24/2008",86.9954
"06/25/2008",87.0821
"06/26/2008",86.7082
"06/27/2008",86.6713
"06/30/2008",86.7897
"07/01/2008",86.8718
"07/02/2008",86.5068
"07/03/2008",86.9125
"07/04/2008",86.9061
"07/07/2008",86.9904
"07/08/2008",87.0057
"07/09/2008",86.5618
"07/10/2008",86.5407
"07/11/2008",86.25
"07/14/2008",86.1377
"07/15/2008",85.9031
"07/16/2008",85.958
"07/17/2008",85.9687
"07/18/2008",86.1031
"07/21/2008",86.0456
"07/22/2008",86.2208
"07/23/2008",86.2949
"07/24/2008",86.4299
"07/25/2008",86.4188
"07/28/2008",86.4941
"07/29/2008",86.8442
"07/30/2008",86.8429
"07/31/2008",86.883
"08/01/2008",86.8518
"08/04/2008",87.0863
"08/05/2008",87.3514
"08/06/2008",87.6233
"08/07/2008",87.8956
"08/08/2008",88.9137
"08/11/2008",89.0543
"08/12/2008",89.2111
"08/13/2008",89.3407
"08/14/2008",89.388
"08/15/2008",89.7447
"08/18/2008",89.6173
"08/19/2008",89.6672
"08/20/2008",89.718
"08/21/2008",88.9348
"08/22/2008",89.2607
"08/25/2008",89.3323
"08/26/2008",89.723
"08/27/2008",89.6647
"08/28/2008",89.8453
"08/29/2008",90.078
"09/01/2008",90.1013
"09/02/2008",90.8659
"09/03/2008",90.8513
"09/04/2008",91.1832
"09/05/2008",91.3605
"09/08/2008",91.6801
"09/09/2008",91.5951
"09/10/2008",92.1444
"09/11/2008",92.5049
"09/12/2008",91.4889
"09/15/2008",91.7747
"09/16/2008",92.0762
"09/17/2008",92.1119
"09/18/2008",91.728
"09/19/2008",91.0217
"09/22/2008",90.1349
"09/23/2008",90.1456
"09/24/2008",90.4833
"09/25/2008",90.4885
"09/26/2008",90.7108
"09/29/2008",91.4176
"09/30/2008",92.3956
"10/01/2008",92.5286
"10/02/2008",93.3928
"10/03/2008",93.5549
"10/06/2008",95.1687
"10/07/2008",95.4976
"10/08/2008",96.9741
"10/09/2008",96.518
"10/10/2008",97.9933
"10/13/2008",97.9635
"10/14/2008",96.2544
"10/15/2008",97.2012
"10/16/2008",98.3659
"10/17/2008",97.7259
"10/20/2008",98.1582
"10/21/2008",99.4161
"10/22/2008",101.2007
"10/23/2008",101.0939
"10/24/2008",101.823
"10/27/2008",102.3184
"10/28/2008",102.4044
"10/29/2008",100.088
"10/30/2008",99.4435
"10/31/2008",99.7531
"11/03/2008",99.4255
"11/04/2008",97.9952
"11/05/2008",98.093
"11/06/2008",99.5304
"11/07/2008",99.3879
"11/10/2008",99.5817
"11/11/2008",99.5964
"11/12/2008",101.1815
"11/13/2008",101.7616
"11/14/2008",100.9612
"11/17/2008",101.0939
"11/18/2008",101.3886
"11/19/2008",101.8686
"11/20/2008",103.2562
"11/21/2008",103.6101
"11/24/2008",101.4959
"11/25/2008",100.7934
"11/26/2008",101.2463
"11/27/2008",101.2461
"11/28/2008",101.6358
"12/01/2008",102.1616
"12/02/2008",101.9762
"12/03/2008",102.4096
"12/04/2008",102.0572
"12/05/2008",103.4674
"12/08/2008",101.7076
"12/09/2008",101.7178
"12/10/2008",101.2752
