Date,US_S&P500,US_DowJones,US_NASDAQ,Europe_EuroStoxx50,UK_FTSE100,Japan_Nikkei225,HongKong_HangSeng,Egypt_EGX30
2017-03-22,2348.449951171875,20661.30078125,5821.64013671875,3420.699951171875,7324.7001953125,19041.380859375,24320.41015625,
2017-03-23,2345.9599609375,20656.580078125,5817.68994140625,3452.179931640625,7340.7001953125,19085.310546875,24327.69921875,
2017-03-24,2343.97998046875,20596.720703125,5828.740234375,3444.14990234375,7336.7998046875,19262.529296875,24358.26953125,
2017-03-27,2341.590087890625,20550.98046875,5840.3701171875,3437.139892578125,7293.5,18985.58984375,24193.69921875,
2017-03-28,2358.570068359375,20701.5,5875.14013671875,3465.070068359375,7343.39990234375,19202.869140625,24345.869140625,
2017-03-29,2361.1298828125,20659.3203125,5897.5498046875,3475.27001953125,7373.7001953125,19217.48046875,24392.05078125,
2017-03-30,2368.06005859375,20728.490234375,5914.33984375,3481.580078125,7369.5,19063.220703125,24301.08984375,
2017-03-31,2362.719970703125,20663.220703125,5911.740234375,3500.929931640625,7322.89990234375,18909.259765625,24111.58984375,
2017-04-03,2358.840087890625,20650.2109375,5894.68017578125,3472.93994140625,7282.7001953125,18983.23046875,24261.48046875,
2017-04-04,2360.159912109375,20689.240234375,5898.60986328125,3481.659912109375,7321.7998046875,18810.25,,
2017-04-05,2352.949951171875,20648.150390625,5864.47998046875,3472.580078125,7331.7001953125,18861.26953125,24400.80078125,
2017-04-06,2357.489990234375,20662.94921875,5878.9501953125,3489.570068359375,7303.2001953125,18597.060546875,24273.720703125,
2017-04-07,2355.5400390625,20656.099609375,5877.81005859375,3495.800048828125,7349.39990234375,18664.630859375,24267.30078125,
2017-04-10,2357.159912109375,20658.01953125,5880.93017578125,3480.43994140625,7348.89990234375,18797.880859375,24262.1796875,
2017-04-11,2353.780029296875,20651.30078125,5866.77001953125,3470.0400390625,7365.5,18747.869140625,24088.4609375,
2017-04-12,2344.929931640625,20591.859375,5836.16015625,3468.510009765625,7349.0,18552.609375,24313.5,
2017-04-13,2328.949951171875,20453.25,5805.14990234375,3448.260009765625,7327.60009765625,18426.83984375,24261.66015625,
2017-04-14,,,,,,18335.630859375,,
2017-04-17,2349.010009765625,20636.919921875,5856.7900390625,,,18355.259765625,,
2017-04-18,2342.18994140625,20523.279296875,5849.47021484375,3409.780029296875,7147.5,18418.58984375,23924.5390625,
2017-04-19,2338.169921875,20404.490234375,5863.02978515625,3420.989990234375,7114.39990234375,18432.19921875,23825.880859375,
2017-04-20,2355.840087890625,20578.7109375,5916.77978515625,3440.030029296875,7118.5,18430.490234375,24056.98046875,
2017-04-21,2348.68994140625,20547.759765625,5910.52001953125,3440.27001953125,7114.60009765625,18620.75,24042.01953125,
2017-04-24,2374.14990234375,20763.890625,5983.81982421875,3577.3798828125,7264.7001953125,18875.880859375,24139.48046875,
2017-04-25,2388.610107421875,20996.119140625,6025.490234375,3583.159912109375,7275.60009765625,19079.330078125,24455.939453125,
2017-04-26,2387.449951171875,20975.08984375,6025.22998046875,3578.7099609375,7288.7001953125,19289.4296875,24578.4296875,
2017-04-27,2388.77001953125,20981.330078125,6048.93994140625,3563.2900390625,7237.2001953125,19251.869140625,24698.48046875,
2017-04-28,2384.199951171875,20940.509765625,6047.60986328125,3559.590087890625,7203.89990234375,19196.740234375,24615.130859375,
2017-05-01,2388.330078125,20913.4609375,6091.60009765625,,,19310.51953125,,
2017-05-02,2391.169921875,20949.890625,6095.3701171875,3578.2099609375,7250.10009765625,19445.69921875,24696.130859375,
2017-05-03,2388.1298828125,20957.900390625,6072.5498046875,3586.25,7234.5,,,
2017-05-04,2389.52001953125,20951.470703125,6075.33984375,3627.8798828125,7248.10009765625,,24683.880859375,
2017-05-05,2399.2900390625,21006.939453125,6100.759765625,3658.7900390625,7297.39990234375,,24476.349609375,
2017-05-08,2399.3798828125,21012.279296875,6102.66015625,3642.110107421875,7300.89990234375,19895.69921875,24577.91015625,
2017-05-09,2396.919921875,20975.779296875,6120.58984375,3649.080078125,7342.2001953125,19843.0,24889.029296875,
2017-05-10,2399.6298828125,20943.109375,6129.14013671875,3645.739990234375,7385.2001953125,19900.08984375,25015.419921875,
2017-05-11,2394.43994140625,20919.419921875,6115.9599609375,3623.550048828125,7386.60009765625,19961.55078125,25125.55078125,
2017-05-12,2390.89990234375,20896.609375,6121.22998046875,3637.52001953125,7435.39990234375,19883.900390625,25156.33984375,
2017-05-15,2402.320068359375,20981.939453125,6149.669921875,3641.8798828125,7454.39990234375,19869.849609375,25371.58984375,
2017-05-16,2400.669921875,20979.75,6169.8701171875,3641.889892578125,7522.0,19919.8203125,25335.939453125,
2017-05-17,2357.030029296875,20606.9296875,6011.240234375,3584.830078125,7503.5,19814.880859375,25293.630859375,
2017-05-18,2365.719970703125,20663.01953125,6055.1298828125,3562.219970703125,7436.39990234375,19553.859375,25136.51953125,
2017-05-19,2381.72998046875,20804.83984375,6083.7001953125,3587.010009765625,7470.7001953125,19590.759765625,25174.869140625,
2017-05-22,2394.02001953125,20894.830078125,6133.6201171875,3576.530029296875,7496.2998046875,19678.279296875,25391.33984375,
2017-05-23,2398.419921875,20937.91015625,6138.7099609375,3595.030029296875,7485.2998046875,19613.279296875,25403.150390625,
2017-05-24,2404.389892578125,21012.419921875,6163.02001953125,3586.6201171875,7514.89990234375,19742.98046875,25428.5,
2017-05-25,2415.070068359375,21082.94921875,6205.259765625,,7517.7001953125,19813.130859375,25630.779296875,
2017-05-26,2415.820068359375,21080.279296875,6210.18994140625,3579.02001953125,7547.60009765625,19686.83984375,25639.26953125,
2017-05-29,,,,3578.949951171875,,19682.5703125,25701.630859375,
2017-05-30,2412.909912109375,21029.470703125,6203.18994140625,3561.219970703125,7526.5,19677.849609375,,
2017-05-31,2411.800048828125,21008.650390625,6198.52001953125,3554.590087890625,7520.0,19650.5703125,25660.650390625,
2017-06-01,2430.06005859375,21144.1796875,6246.830078125,3567.02001953125,7543.7998046875,19860.029296875,25809.220703125,
2017-06-02,2439.070068359375,21206.2890625,6305.7998046875,3591.820068359375,7547.60009765625,20177.279296875,25924.05078125,
2017-06-05,2436.10009765625,21184.0390625,6295.68017578125,,7525.7998046875,20170.8203125,25862.990234375,
2017-06-06,2429.330078125,21136.23046875,6275.06005859375,3554.179931640625,7525.0,19979.900390625,25997.140625,
2017-06-07,2433.139892578125,21173.689453125,6297.3798828125,3548.840087890625,7478.60009765625,19984.619140625,25974.16015625,
2017-06-08,2433.7900390625,21182.529296875,6321.759765625,3563.8798828125,7450.0,19909.259765625,26063.060546875,
2017-06-09,2431.77001953125,21271.970703125,6207.919921875,3586.070068359375,7527.2998046875,20013.259765625,26030.2890625,
2017-06-12,2429.389892578125,21235.669921875,6175.4599609375,3543.949951171875,7511.89990234375,19908.580078125,25708.0390625,
2017-06-13,2440.35009765625,21328.470703125,6220.3701171875,3557.8701171875,7500.39990234375,19898.75,25852.099609375,
2017-06-14,2437.919921875,21374.560546875,6194.89013671875,3547.14990234375,7474.39990234375,19883.51953125,25875.900390625,
2017-06-15,2432.4599609375,21359.900390625,6165.5,3525.4599609375,7419.39990234375,19831.8203125,25565.33984375,
2017-06-16,2433.14990234375,21384.279296875,6151.759765625,3543.8798828125,7463.5,19943.259765625,25626.490234375,
2017-06-19,2453.4599609375,21528.990234375,6239.009765625,3579.580078125,7523.7998046875,20067.75,25924.55078125,
2017-06-20,2437.030029296875,21467.140625,6188.02978515625,3560.659912109375,7472.7001953125,20230.41015625,25843.0390625,
2017-06-21,2435.610107421875,21410.029296875,6233.9501953125,3554.35009765625,7447.7998046875,20138.7890625,25694.580078125,
2017-06-22,2434.5,21397.2890625,6236.68994140625,3555.760009765625,7439.2998046875,20110.509765625,25674.529296875,
2017-06-23,2438.300048828125,21394.759765625,6265.25,3543.679931640625,7424.10009765625,20132.669921875,25670.05078125,
2017-06-26,2439.070068359375,21409.55078125,6247.14990234375,3561.760009765625,7446.7998046875,20153.349609375,25871.890625,
2017-06-27,2419.3798828125,21310.66015625,6146.6201171875,3538.320068359375,7434.39990234375,20225.08984375,25839.990234375,
2017-06-28,2440.68994140625,21454.609375,6234.41015625,3535.699951171875,7387.7998046875,20130.41015625,25683.5,
2017-06-29,2419.699951171875,21287.029296875,6144.35009765625,3471.330078125,7350.2998046875,20220.30078125,25965.419921875,
2017-06-30,2423.409912109375,21349.630859375,6140.419921875,3441.8798828125,7312.7001953125,20033.4296875,25764.580078125,
2017-07-03,2429.010009765625,21479.26953125,6110.06005859375,3491.81005859375,7377.10009765625,20055.80078125,25784.169921875,
2017-07-04,,,,3479.469970703125,7357.2001953125,20032.349609375,25389.009765625,
2017-07-05,2432.5400390625,21478.169921875,6150.85986328125,3478.409912109375,7367.60009765625,20081.630859375,25521.970703125,
2017-07-06,2409.75,21320.0390625,6089.4599609375,3462.06005859375,7337.2998046875,19994.060546875,25465.220703125,
2017-07-07,2425.179931640625,21414.33984375,6153.080078125,3463.840087890625,7350.89990234375,19929.08984375,25340.849609375,
2017-07-10,2427.429931640625,21408.51953125,6176.39013671875,3478.06005859375,7370.0,20080.98046875,25500.060546875,
2017-07-11,2425.530029296875,21409.0703125,6193.2998046875,3464.47998046875,7329.7998046875,20195.48046875,25877.640625,
2017-07-12,2443.25,21532.140625,6261.169921875,3515.22998046875,7416.89990234375,20098.380859375,26043.640625,
