"Date","Value"
"07/01/2016",1828.15
"08/01/2016",1764.44
"09/01/2016",1767.86
"10/01/2016",1706.68
"11/01/2016",1576.14
"12/01/2016",1545.83
"01/01/2017",1616.54
"02/01/2017",1668.01
"03/01/2017",1663.06
"04/01/2017",1680.81
"05/01/2017",1688.77
"06/01/2017",1643.45
"07/01/2017",1685.76
"08/01/2017",1745.14
"09/01/2017",1686.84
"10/01/2017",1669.12
"11/01/2017",1684.39
"12/01/2017",1704.24
"01/01/2018",1756.26
"02/01/2018",1718.33
"03/01/2018",1719.13
"04/01/2018",1702.43
"05/01/2018",1678.95
"06/01/2018",1608.19
"07/01/2018",1567.77
"08/01/2018",1551.02
"09/01/2018",1519.25
"10/01/2018",1560.4
"11/01/2018",1569.17
"12/01/2018",1653.14
"01/01/2019",1702.59
"02/01/2019",1699.2
"03/01/2019",1645.94
"04/01/2019",1629.67
"05/01/2019",1639.93
"06/01/2019",1787.88
"07/01/2019",1806.81
"08/01/2019",1928.16
"09/01/2019",1877.49
"10/01/2019",1896.88
"11/01/2019",1834.84
"12/01/2019",1920.56
"01/01/2020",1985.81
"02/01/2020",2037.38
"03/01/2020",2014.58
"04/01/2020",2169.83
"05/01/2020",2181.03
"06/01/2020",2225.79
"07/01/2020",2465.95
"08/01/2020",2456.73
"09/01/2020",2357.94
"10/01/2020",2339.54
"11/01/2020",2216.4
"12/01/2020",2357.68
"01/01/2021",2291.45
"02/01/2021",2130.02
"03/01/2021",2098.45
"04/01/2021",2145
"05/01/2021",2292.91
"06/01/2021",2113
"07/01/2021",2153.36
"08/01/2021",2150.91
"09/01/2021",2075.22
"10/01/2021",2090.03
"11/01/2021",2070.51
"12/01/2021",2125.4
"01/01/2022",2070.23
"02/01/2022",2170.94
"03/01/2022",2201.33
"04/01/2022",2142.77
"05/01/2022",2047.97
"06/01/2022",1987.62
"07/01/2022",1932.05
"08/01/2022",1869.43
"09/01/2022",1813.34
"10/01/2022",1775.03
"11/01/2022",1925.11
"12/01/2022",1991.86
"01/01/2023",2088.49
"02/01/2023",1967.7
"03/01/2023",2114.52
"04/01/2023",2126.37
"05/01/2023",2093.96
"06/01/2023",2038.76
"07/01/2023",2082.34
"08/01/2023",2047.41
"09/01/2023",1946.17
"10/01/2023",2089.66
"11/01/2023",2158.13
"12/01/2023",2179.32
"01/01/2024",2142.54
"02/01/2024",2134.63
"03/01/2024",2315.31
"04/01/2024",2362.58
"05/01/2024",2401.27
"06/01/2024",2399.88
"07/01/2024",2482.57
"08/01/2024",2577
"09/01/2024",2738.38
"10/01/2024",2819.71
"11/01/2024",2723.19
"12/01/2024",2694.87
"01/01/2025",2854.42
"02/01/2025",2921.03
"03/01/2025",3127.41
"04/01/2025",3306.76
"05/01/2025",3316.05
"06/01/2025",3281.53
"07/01/2025",3296.01
"08/01/2025",3416.59
"09/01/2025",3827.42
"10/01/2025",4015.23
"11/01/2025",4216.48
"12/01/2025",4322.36
